user_id,anime_id,rating,watching_status,watched_episodes
5,740,0,6,0
5,531,0,6,0
5,532,0,6,0
5,1239,0,6,0
5,996,0,6,0
5,1222,0,6,0
5,21405,0,6,0
5,31478,0,6,0
5,33475,0,6,0
5,2756,0,6,0
5,10800,0,6,0
5,1219,0,6,0
5,2167,0,6,0
5,15037,0,6,0
5,982,0,6,0
5,20031,0,6,0
5,16592,0,6,0
5,1535,0,6,0
5,9379,0,6,0
5,71,0,6,0
5,72,0,6,0
5,382,0,6,0
5,24765,0,6,0
5,35222,0,6,0
5,2775,0,6,0
5,1571,0,6,0
5,16918,0,6,0
5,918,0,6,0
5,242,0,6,0
5,17895,0,6,0
5,245,0,6,0
5,16,0,6,0
5,20583,0,6,0
5,34403,0,6,0
5,106,0,6,0
5,21681,0,6,0
5,32648,0,6,0
5,2026,0,6,0
5,10187,0,6,0
5,1852,0,6,0
5,33948,0,6,0
5,36296,0,6,0
5,578,0,6,0
5,488,0,6,0
5,914,0,6,0
5,3731,0,6,0
5,228,0,6,0
5,37999,0,6,0
5,7054,0,6,0
5,3616,0,6,0
5,8525,0,6,0
5,21563,0,6,0
5,3503,0,6,0
5,35860,0,6,0
5,34934,0,6,0
5,11887,0,6,0
5,5494,0,6,0
5,8129,0,6,0
5,6774,0,6,0
5,189,0,6,0
5,16353,0,6,0
5,1887,0,6,0
5,9756,0,6,0
5,36266,0,6,0
5,158,0,6,0
5,334,0,6,0
5,32438,0,6,0
5,330,0,6,0
5,5162,0,6,0
5,3225,0,6,0
5,8424,0,6,0
5,1210,0,6,0
5,10165,0,6,0
5,18897,0,6,0
5,19815,0,6,0
5,20507,0,6,0
5,21557,0,6,0
5,795,0,6,0
5,23673,0,6,0
5,32729,0,6,0
5,28297,0,6,0
5,853,0,6,0
5,31181,0,6,0
5,322,0,6,0
5,6201,0,6,0
5,721,0,6,0
5,210,0,6,0
5,14921,0,6,0
5,31716,0,6,0
5,2993,0,6,0
5,20709,0,6,0
5,23277,0,6,0
5,33255,0,6,0
5,32542,0,6,0
5,20047,0,6,0
5,4015,0,6,0
5,517,0,6,0
5,37450,0,6,0
5,8675,0,6,0
5,339,0,6,0
5,2104,0,6,0
5,29786,0,6,0
5,2596,0,6,0
5,28171,0,6,0
5,4722,0,6,0
5,534,0,6,0
5,35839,0,6,0
5,32105,0,6,0
5,14289,0,6,0
5,19841,0,6,0
5,32093,0,6,0
5,14227,0,6,0
5,34902,0,6,0
5,4896,0,6,0
5,32924,0,6,0
5,1293,0,6,0
5,10162,0,6,0
5,823,0,6,0
5,16742,0,6,0
5,1375,0,6,0
5,6956,0,6,0
5,861,0,6,0
5,37786,0,6,0
5,1387,0,6,0
5,19383,0,6,0
5,7785,0,6,0
5,32995,0,6,0
5,10495,0,6,0
6,9062,8,1,1
6,9919,0,1,2
6,150,7,1,15
6,4981,0,1,12
6,10793,0,1,2
6,249,7,1,112
6,1887,0,1,2
6,10110,0,1,1
6,10165,0,1,2
6,355,0,1,3
6,6758,6,1,19
6,6682,7,2,12
6,7739,1,2,1
6,6535,4,2,1
6,1223,9,2,1
6,6547,10,2,13
6,10067,8,2,1
6,1640,6,2,2
6,3080,8,2,1
6,6721,5,2,6
6,9989,10,2,11
6,6950,3,2,1
6,54,7,2,1
6,1205,10,2,6
6,3401,7,2,3
6,1554,6,2,12
6,5168,5,2,1
6,6281,6,2,1
6,9846,7,2,1
6,659,8,2,1
6,1593,7,2,1
6,2251,9,2,13
6,3901,9,2,3
6,10396,8,2,12
6,12079,7,2,1
6,7059,7,2,1
6,1686,7,2,1
6,2889,7,2,1
6,11691,7,2,1
6,11869,6,2,1
6,2964,7,2,13
6,8939,7,2,1
6,7597,8,2,1
6,4177,9,2,26
6,1657,4,2,3
6,5356,9,2,13
6,11689,3,2,1
6,3087,8,2,1
6,8628,8,2,1
6,11679,3,2,1
6,3841,8,2,104
6,4138,6,2,3
6,3962,7,2,13
6,60,6,2,24
6,4450,4,2,11
6,2274,6,2,1
6,2768,7,2,1
6,2167,9,2,23
6,1723,9,2,1
6,4181,9,2,24
6,6351,8,2,1
6,4059,9,2,1
6,1890,6,2,1
6,1575,8,2,25
6,8728,7,2,1
6,1953,7,2,9
6,2904,8,2,25
6,5163,8,2,9
6,514,6,2,3
6,1,6,2,26
6,2724,7,2,2
6,11843,8,2,12
6,2025,7,2,25
6,4182,7,2,1
6,6880,7,2,12
6,1535,7,2,37
6,552,7,2,54
6,1313,7,2,50
6,2961,7,2,1
6,1132,5,2,50
6,874,6,2,51
6,4158,7,2,1
6,6746,10,2,24
6,8408,9,2,2
6,226,9,2,13
6,376,6,2,1
6,2759,8,2,1
6,3784,8,2,1
6,6922,6,2,1
6,227,6,2,6
6,11795,8,2,1
6,8178,7,2,1
6,71,7,2,24
6,72,6,2,12
6,121,10,2,51
6,5114,10,2,64
6,7902,8,2,16
6,908,6,2,3
6,430,8,2,1
6,8187,7,2,1
6,1496,5,2,2
6,2890,7,2,1
6,850,9,2,13
6,4353,7,2,12
6,7472,7,2,1
6,5041,7,2,26
6,7596,8,2,9
6,9598,7,2,11
6,10477,9,2,1
6,413,1,2,1
6,3298,8,2,10
6,1030,8,2,1
6,7728,5,2,1
6,5060,9,2,52
6,9865,9,2,3
6,7337,8,2,1
6,8479,9,2,48
6,10497,9,2,3
6,7024,4,2,1
6,1852,7,2,12
6,3165,7,2,2
6,3604,8,2,13
6,6984,8,2,3
6,5630,8,2,11
6,6372,7,2,1
6,6637,7,2,1
6,6399,7,2,1
6,8074,7,2,12
6,934,10,2,26
6,1889,10,2,24
6,6064,5,2,24
6,10491,3,2,4
6,3652,9,2,5
6,2899,10,2,1
6,256,9,2,1
6,1220,7,2,1
6,578,8,2,1
6,9911,6,2,4
6,431,9,2,1
6,7088,7,2,12
6,468,9,2,1
6,451,7,2,1
6,9041,4,2,12
6,9001,9,2,1
6,4966,5,2,1
6,228,7,2,26
6,1594,8,2,26
6,3713,7,2,26
6,3092,10,2,12
6,4814,10,2,12
6,6553,8,2,1
6,8339,8,2,1
6,7054,8,2,26
6,10298,6,2,1
6,9366,7,2,1
6,143,10,2,12
6,1004,8,2,1
6,572,7,2,1
6,1606,6,2,52
6,7030,5,2,1
6,486,9,2,13
6,2175,8,2,1
6,1379,9,2,1
6,3466,8,2,1
6,9333,8,2,1
6,43,9,2,1
6,467,8,2,26
6,1566,9,2,1
6,3447,5,2,1
6,1335,8,2,26
6,801,8,2,26
6,3485,7,2,26
6,554,3,2,24
6,555,5,2,12
6,557,5,2,4
6,433,8,2,1
6,3358,9,2,12
6,416,10,2,1
6,279,8,2,13
6,1810,6,2,12
6,2911,8,2,6
6,149,9,2,12
6,3057,2,2,6
6,276,6,2,12
6,9756,10,2,12
6,11981,10,2,1
6,10519,2,2,1
6,273,4,2,12
6,512,7,2,1
6,158,8,2,13
6,3468,7,2,7
6,10721,10,2,24
6,1972,7,2,26
6,522,7,2,1
6,10620,8,2,26
6,8460,6,2,1
6,2235,8,2,1
6,164,10,2,1
6,323,9,2,13
6,2897,6,2,1
6,20,5,2,220
6,442,7,2,1
6,936,4,2,1
6,2144,3,2,1
6,4134,5,2,1
6,594,5,2,1
6,597,8,2,1
6,11897,6,2,1
6,11883,3,2,1
6,30,8,2,26
6,32,9,2,1
6,8857,7,2,1
6,6953,1,2,1
6,10161,8,2,11
6,9782,7,2,1
6,10197,9,2,12
6,5957,7,2,13
6,1029,7,2,1
6,1047,8,2,1
6,1982,7,2,1
6,1943,10,2,1
6,437,8,2,1
6,4130,6,2,24
6,8297,5,2,1
6,527,7,2,276
6,1525,6,2,1
6,2842,5,2,1
6,2363,7,2,22
6,11073,6,2,1
6,528,7,2,1
6,1117,6,2,1
6,1118,6,2,1
6,1119,6,2,1
6,1120,6,2,1
6,1121,6,2,1
6,1122,5,2,1
6,2201,5,2,1
6,6877,6,2,1
6,1709,6,2,1
6,5529,6,2,1
6,4793,6,2,1
6,4795,6,2,1
6,5526,6,2,1
6,4792,6,2,1
6,1527,4,2,1
6,907,8,2,12
6,11687,4,2,1
6,5080,4,2,1
6,64,6,2,12
6,2237,7,2,1
6,1719,9,2,2
6,65,7,2,12
6,3772,5,2,24
6,7031,4,2,1
6,2605,8,2,12
6,9926,9,2,12
6,8063,8,2,2
6,199,9,2,1
6,6973,8,2,13
6,8800,8,2,3
6,8840,7,2,1
6,3420,8,2,12
6,4715,9,2,1
6,2596,8,2,22
6,2161,6,2,13
6,2616,6,2,1
6,3588,7,2,51
6,3470,6,2,24
6,979,6,2,1
6,5681,9,2,1
6,6607,3,2,1
6,2290,6,2,1
6,849,10,2,14
6,5118,9,2,25
6,13675,5,2,1
6,5141,9,2,12
6,391,6,2,4
6,3594,8,2,26
6,2001,10,2,27
6,4107,9,2,1
6,5947,9,2,1
6,6548,8,2,1
6,3352,8,2,1
6,10622,8,2,1
6,4705,6,2,8
6,8348,7,2,7
6,513,9,2,1
6,51,7,2,3
6,6505,9,2,5
6,9941,10,2,25
6,11099,8,2,1
6,2236,9,2,1
6,916,5,2,13
6,6641,7,2,1
6,523,7,2,1
6,10294,7,2,1
6,10713,7,2,1
6,10714,8,2,1
6,10715,8,2,1
6,10716,7,2,1
6,10717,7,2,1
6,5365,10,2,1
6,4066,8,2,26
6,1650,7,2,26
6,9777,4,2,2
6,3737,5,2,13
6,688,7,2,12
6,689,8,2,1
6,3457,9,2,13
6,1607,7,2,12
6,3070,4,2,1
6,6616,10,2,1
6,1958,7,2,1
6,11915,3,2,2
6,553,9,2,13
6,1543,7,2,12
6,6748,7,2,1
6,4548,7,2,12
6,481,4,2,224
6,1894,3,2,1
6,9331,8,2,13
6,2404,7,2,11
6,306,0,3,1
6,11241,0,3,2
6,232,0,3,15
6,6024,0,3,11
6,831,0,3,2
6,10800,0,3,2
6,1818,0,3,2
6,12893,0,3,3
6,859,0,3,3
6,1250,0,3,1
6,10087,0,3,1
6,9314,0,3,1
6,918,0,3,2
6,1974,6,3,12
6,245,0,3,1
6,7062,8,3,2
6,5678,0,3,2
6,157,0,3,1
6,6336,0,3,1
6,19,0,3,8
6,2942,0,3,1
6,5454,0,3,1
6,4038,0,3,3
6,2882,3,4,1
6,269,5,4,37
6,120,0,4,3
6,379,2,4,2
6,389,4,4,2
6,1579,2,4,5
6,5030,1,4,2
6,738,5,4,15
6,1564,4,4,148
6,1565,3,4,4
6,1727,4,4,5
6,22,5,4,3
6,1292,0,6,0
6,244,0,6,0
6,283,0,6,0
6,47,0,6,0
6,1177,0,6,0
6,8676,0,6,0
6,2832,0,6,0
6,1797,0,6,0
6,11111,0,6,0
6,7193,0,6,0
6,6164,0,6,0
6,1028,0,6,0
6,477,0,6,0
6,104,0,6,0
6,66,0,6,0
6,6347,0,6,0
6,5081,0,6,0
6,530,0,6,0
6,1498,0,6,0
6,68,0,6,0
6,10490,0,6,0
6,405,0,6,0
6,10163,0,6,0
6,9706,0,6,0
6,1049,0,6,0
6,7972,0,6,0
6,59,0,6,0
6,8888,0,6,0
6,12685,0,6,0
6,9591,0,6,0
6,5,0,6,0
6,1352,0,6,0
6,1482,0,6,0
6,61,0,6,0
6,933,0,6,0
6,16592,0,6,0
6,6573,0,6,0
6,2994,0,6,0
6,5177,0,6,0
6,790,0,6,0
6,3785,0,6,0
6,3786,0,6,0
6,3167,0,6,0
6,455,0,6,0
6,356,0,6,0
6,11741,0,6,0
6,2952,0,6,0
6,18507,0,6,0
6,6421,0,6,0
6,664,0,6,0
6,9135,0,6,0
6,10842,0,6,0
6,1251,0,6,0
6,4725,0,6,0
6,13139,0,6,0
6,1281,0,6,0
6,1829,0,6,0
6,240,0,6,0
6,2617,0,6,0
6,1571,0,6,0
6,820,0,6,0
6,456,0,6,0
6,8425,0,6,0
6,243,0,6,0
6,387,0,6,0
6,11785,0,6,0
6,4551,0,6,0
6,1570,0,6,0
6,270,0,6,0
6,15195,0,6,0
6,9563,0,6,0
6,11239,0,6,0
6,11237,0,6,0
6,6927,0,6,0
6,2050,0,6,0
6,6463,0,6,0
6,452,0,6,0
6,450,0,6,0
6,449,0,6,0
6,6811,0,6,0
6,4886,0,6,0
6,12679,0,6,0
6,5680,0,6,0
6,1530,0,6,0
6,2593,0,6,0
6,7711,0,6,0
6,52,0,6,0
6,6045,0,6,0
6,4672,0,6,0
6,10870,0,6,0
6,237,0,6,0
6,556,0,6,0
6,8129,0,6,0
6,4898,0,6,0
6,6774,0,6,0
6,251,0,6,0
6,1013,0,6,0
6,1412,0,6,0
6,3572,0,6,0
6,252,0,6,0
6,952,0,6,0
6,76,0,6,0
6,11977,0,6,0
6,11979,0,6,0
6,98,0,6,0
6,673,0,6,0
6,99,0,6,0
6,444,0,6,0
6,2488,0,6,0
6,585,0,6,0
6,12503,0,6,0
6,80,0,6,0
6,457,0,6,0
6,2926,0,6,0
6,3655,0,6,0
6,749,0,6,0
6,1735,0,6,0
6,601,0,6,0
6,31,0,6,0
6,1210,0,6,0
6,2966,0,6,0
6,7769,0,6,0
6,7079,0,6,0
6,1060,0,6,0
6,785,0,6,0
6,853,0,6,0
6,2611,0,6,0
6,5530,0,6,0
6,8795,0,6,0
6,10588,0,6,0
6,329,0,6,0
6,721,0,6,0
6,2369,0,6,0
6,1699,0,6,0
6,573,0,6,0
6,205,0,6,0
6,7588,0,6,0
6,167,0,6,0
6,1827,0,6,0
6,8675,0,6,0
6,4021,0,6,0
6,11123,0,6,0
6,5355,0,6,0
6,1033,0,6,0
6,339,0,6,0
6,2104,0,6,0
6,2787,0,6,0
6,1066,0,6,0
6,4173,0,6,0
6,12815,0,6,0
6,440,0,6,0
6,879,0,6,0
6,152,0,6,0
6,198,0,6,0
6,8934,0,6,0
6,9253,0,6,0
6,855,0,6,0
6,3667,0,6,0
6,1532,0,6,0
6,7311,0,6,0
6,4382,0,6,0
6,173,0,6,0
6,8042,0,6,0
6,4565,0,6,0
6,182,0,6,0
6,7014,0,6,0
6,1303,0,6,0
6,567,0,6,0
6,10278,0,6,0
6,12015,0,6,0
6,12017,0,6,0
6,8449,0,6,0
6,759,0,6,0
6,687,0,6,0
6,415,0,6,0
6,949,0,6,0
6,4224,0,6,0
6,2105,0,6,0
6,6,0,6,0
6,27,0,6,0
6,177,0,6,0
6,343,0,6,0
6,12883,0,6,0
6,4896,0,6,0
6,7568,0,6,0
6,856,0,6,0
6,4752,0,6,0
6,7,0,6,0
6,202,0,6,0
6,861,0,6,0
6,497,0,6,0
6,7785,0,6,0
6,10216,0,6,0
6,3972,0,6,0
6,3228,0,6,0
6,3354,0,6,0
7,26349,8,1,8
7,23251,9,1,0
7,14753,7,1,2
7,23755,0,1,14
7,6682,6,2,12
7,11759,7,2,24
7,102,7,2,26
7,22199,8,2,24
7,8676,8,2,25
7,6547,9,2,13
7,11433,9,2,12
7,21995,8,2,12
7,7647,7,2,13
7,5081,8,2,15
7,22789,9,2,12
7,21405,8,2,12
7,2167,9,2,23
7,4181,10,2,24
7,15037,7,2,4
7,15583,7,2,12
7,19163,8,2,10
7,6880,7,2,12
7,226,9,2,13
7,5114,10,2,64
7,23289,7,2,12
7,17895,9,2,24
7,8425,8,2,24
7,10793,8,2,22
7,13161,7,2,12
7,15809,8,2,13
7,11617,7,2,12
7,8074,7,2,12
7,8768,6,2,1
7,431,9,2,1
7,7088,7,2,12
7,5680,9,2,13
7,9617,10,2,1
7,7791,9,2,26
7,7054,8,2,26
7,14713,7,2,13
7,1691,7,2,24
7,6205,5,2,12
7,11887,9,2,13
7,16001,8,2,4
7,15379,8,2,12
7,9756,8,2,12
7,11981,9,2,1
7,20785,8,2,26
7,14833,7,2,12
7,10620,9,2,26
7,16762,8,2,1
7,15315,8,2,10
7,2926,7,2,13
7,16067,7,2,26
7,18897,7,2,20
7,11597,7,2,11
7,19815,8,2,12
7,12355,9,2,1
7,2966,9,2,13
7,5341,9,2,12
7,6007,9,2,1
7,19221,7,2,10
7,8476,7,2,13
7,10711,7,2,12
7,710,6,2,9
7,15775,9,2,2
7,20047,8,2,12
7,13759,10,2,24
7,11499,7,2,12
7,2476,7,2,12
7,199,10,2,1
7,21843,8,2,12
7,16498,8,2,25
7,5958,5,2,13
7,8407,5,2,12
7,14289,9,2,13
7,11757,8,2,25
7,21881,7,2,24
7,20021,8,2,1
7,22319,9,2,12
7,16011,8,2,24
7,14227,9,2,13
7,4224,8,2,25
7,10162,10,2,11
7,18245,8,2,13
7,10521,9,2,13
7,14813,7,2,13
7,1195,8,2,13
7,11319,8,2,12
7,1840,8,2,12
7,3712,7,2,12
7,245,0,3,0
7,5630,0,3,4
7,6594,0,3,6
7,6045,0,3,0
7,1210,0,3,0
7,12291,0,4,0
7,12293,0,4,4
7,14741,0,4,3
7,2025,0,4,0
7,8086,7,4,0
7,12189,0,4,0
7,145,0,4,1
7,2927,0,4,0
7,2034,0,4,2
7,355,0,4,6
7,16201,0,6,0
7,9989,0,6,0
7,9513,0,6,0
7,1222,0,6,0
7,105,0,6,0
7,9379,0,6,0
7,3702,0,6,0
7,587,0,6,0
7,15225,0,6,0
7,934,0,6,0
7,20853,0,6,0
7,256,0,6,0
7,20457,0,6,0
7,11013,0,6,0
7,249,0,6,0
7,8525,0,6,0
7,1530,0,6,0
7,2593,0,6,0
7,1087,0,6,0
7,147,0,6,0
7,237,0,6,0
7,18153,0,6,0
7,16353,0,6,0
7,1453,0,6,0
7,1588,0,6,0
7,5030,0,6,0
7,877,0,6,0
7,20507,0,6,0
7,18095,0,6,0
7,6512,0,6,0
7,23673,0,6,0
7,14749,0,6,0
7,322,0,6,0
7,5682,0,6,0
7,329,0,6,0
7,5984,0,6,0
7,22865,0,6,0
7,17777,0,6,0
7,8675,0,6,0
7,23273,0,6,0
7,13125,0,6,0
7,849,0,6,0
7,2236,0,6,0
7,27899,0,6,0
7,3088,0,6,0
7,18139,0,6,0
7,2129,0,6,0
7,12883,0,6,0
7,25879,0,6,0
7,18497,0,6,0
8,32998,0,1,2
8,31771,0,1,2
8,32648,0,1,2
8,32182,0,1,2
8,32729,0,1,3
8,31716,0,1,4
8,31229,0,1,2
8,29758,0,1,2
8,32899,0,1,3
8,22199,7,2,24
8,16201,0,2,13
8,9989,0,2,11
8,11111,0,2,12
8,11701,7,2,1
8,24833,0,2,22
8,39195,0,2,12
8,31043,6,2,12
8,31964,0,2,13
8,14741,0,2,12
8,15687,0,2,6
8,18671,8,2,12
8,21797,0,2,6
8,23237,0,2,7
8,15879,0,2,7
8,16934,0,2,1
8,2167,8,2,23
8,4181,9,2,24
8,6351,0,2,1
8,4059,0,2,1
8,11843,0,2,12
8,6880,0,2,12
8,28223,0,2,12
8,226,7,2,13
8,227,0,2,6
8,33222,9,2,12
8,39533,0,2,11
8,16528,0,2,1
8,8074,0,2,12
8,9515,0,2,1
8,578,9,2,1
8,10408,9,2,1
8,431,0,2,1
8,21327,0,2,12
8,7054,0,2,26
8,14713,6,2,13
8,32281,0,2,1
8,36098,0,2,1
8,31798,0,2,12
8,28851,0,2,1
8,21603,0,2,12
8,877,0,2,47
8,30,9,2,26
8,31,8,2,1
8,10161,6,2,11
8,30276,0,2,12
8,28297,0,2,24
8,10711,0,2,12
8,30015,0,2,13
8,13759,0,2,24
8,199,0,2,1
8,23273,7,2,22
8,16498,0,2,25
8,7311,0,2,1
8,19021,0,2,1
8,22859,0,2,1
8,21647,0,2,1
8,32093,8,2,12
8,16870,0,2,1
8,22319,0,2,12
8,27899,0,2,12
8,30458,0,2,1
8,31297,9,2,1
8,33352,0,2,13
8,16742,5,2,12
8,23283,0,2,11
8,21995,0,3,5
8,10490,0,3,0
8,1,0,3,6
8,31636,0,3,3
8,1535,0,3,27
8,6702,0,3,5
8,121,0,3,4
8,270,0,3,2
8,20507,0,3,5
8,2476,0,3,7
8,8557,0,3,1
8,14289,0,3,3
8,4224,0,3,6
8,28677,0,3,7
8,5081,6,4,4
8,32664,0,4,1
8,13807,0,4,0
8,5060,0,4,15
8,14467,0,4,11
8,18679,0,4,1
8,30016,0,4,5
8,26243,0,4,6
8,5530,0,4,2
8,20047,0,4,1
8,25241,0,6,0
8,6547,0,6,0
8,30654,0,6,0
8,9919,0,6,0
8,30205,0,6,0
8,40935,0,6,0
8,889,0,6,0
8,38408,0,6,0
8,28755,0,6,0
8,28999,0,6,7
8,27601,0,6,0
8,1723,0,6,0
8,8142,0,6,1
8,15583,0,6,0
8,376,0,6,0
8,3786,0,6,0
8,31376,0,6,0
8,25183,0,6,1
8,18229,0,6,0
8,23289,0,6,0
8,17651,0,6,0
8,20187,0,6,0
8,30895,0,6,0
8,8479,0,6,0
8,10497,0,6,0
8,934,0,6,5
8,1889,0,6,0
8,6064,0,6,0
8,12189,0,6,0
8,14719,0,6,0
8,5680,0,6,0
8,7791,0,6,0
8,40591,0,6,0
8,18661,0,6,0
8,30709,0,6,0
8,25681,0,6,0
8,38993,0,6,0
8,24439,0,6,0
8,147,0,6,0
8,32438,0,6,0
8,9181,0,6,0
8,32983,0,6,0
8,18897,0,6,10
8,19815,0,6,7
8,17549,0,6,0
8,8769,0,6,0
8,13659,0,6,0
8,28927,0,6,0
8,27775,0,6,0
8,28497,0,6,0
8,15775,0,6,0
8,7724,0,6,0
8,25835,0,6,0
8,28171,0,6,0
8,32039,0,6,0
8,24893,0,6,0
8,5958,0,6,0
8,9253,0,6,0
8,16417,0,6,0
8,3455,0,6,0
8,13663,0,6,0
8,28979,0,6,0
8,4654,0,6,0
8,2236,0,6,0
8,27,0,6,0
8,32681,0,6,0
8,20449,0,6,0
9,11827,0,1,0
9,19815,0,3,4
9,28223,0,6,0
10,232,0,2,70
10,934,9,2,26
10,1889,9,2,24
10,10491,5,2,4
10,3652,8,2,5
10,228,0,2,26
10,8908,0,2,1
10,3954,0,2,1
10,8995,0,2,3
10,12709,0,2,3
10,1731,0,2,4
10,5306,0,2,4
10,8909,0,2,4
10,32899,6,4,6
10,6164,0,6,0
10,34618,0,6,0
10,5680,0,6,0
10,7054,0,6,0
10,52,0,6,0
10,16732,0,6,0
10,15051,0,6,0
10,17549,0,6,0
10,10278,0,6,0
10,33352,0,6,0
10,30355,0,6,0
11,24415,0,1,3
11,30307,0,1,5
11,21,10,1,756
11,11759,7,2,24
11,857,9,2,25
11,3791,9,2,1
11,22199,9,2,24
11,22147,9,2,13
11,6547,9,2,13
11,11111,9,2,12
11,7817,7,2,12
11,2251,9,2,13
11,3901,9,2,3
11,6347,9,2,13
11,8516,8,2,13
11,9471,9,2,2
11,57,10,2,26
11,20787,9,2,13
11,1686,8,2,1
11,10719,9,2,12
11,10897,7,2,1
11,14967,9,2,12
11,14027,8,2,1
11,21405,10,2,12
11,8,10,2,52
11,1123,7,2,25
11,14345,8,2,12
11,6280,4,2,1
11,16157,6,2,12
11,1575,10,2,25
11,2904,10,2,25
11,25731,7,2,25
11,1482,10,2,103
11,15583,10,2,12
11,19163,9,2,10
11,17641,8,2,1
11,1535,10,2,37
11,24031,7,2,12
11,552,8,2,54
11,1313,8,2,50
11,28121,8,2,13
11,6746,10,2,24
11,8408,8,2,2
11,23199,9,2,12
11,27831,9,2,12
11,6702,10,2,175
11,2952,8,2,1
11,18507,9,2,12
11,22265,9,2,13
11,5114,10,2,64
11,23289,10,2,12
11,23079,7,2,13
11,21431,9,2,13
11,17729,9,2,13
11,263,9,2,75
11,20689,8,2,12
11,8074,8,2,12
11,20853,9,2,12
11,24231,8,2,10
11,25159,8,2,12
11,9041,9,2,12
11,18247,7,2,12
11,20045,8,2,1
11,10794,9,2,1
11,5680,9,2,13
11,9617,8,2,1
11,7791,8,2,26
11,9734,7,2,1
11,8525,9,2,12
11,10080,10,2,12
11,16706,10,2,12
11,21563,7,2,12
11,19685,7,2,13
11,21511,7,2,12
11,3323,6,2,1
11,11771,9,2,25
11,16894,9,2,25
11,18153,10,2,12
11,17265,10,2,25
11,23321,7,2,25
11,15051,9,2,13
11,19111,9,2,13
11,1887,8,2,24
11,17247,10,2,12
11,8792,5,2,1
11,18115,9,2,25
11,14513,9,2,25
11,19769,7,2,12
11,20785,7,2,26
11,23945,7,2,12
11,21603,7,2,12
11,10620,9,2,26
11,8424,8,2,12
11,15315,9,2,10
11,164,7,2,1
11,18897,10,2,20
11,27787,9,2,12
11,19815,10,2,12
11,21177,8,2,24
11,19855,7,2,13
11,20507,8,2,12
11,7769,7,2,12
11,8769,10,2,12
11,10020,9,2,4
11,13659,9,2,13
11,18857,9,2,3
11,14749,9,2,13
11,19221,9,2,10
11,853,9,2,26
11,19369,9,2,12
11,527,8,2,276
11,528,9,2,1
11,1118,6,2,1
11,1119,7,2,1
11,23421,8,2,12
11,28497,10,2,12
11,22865,9,2,12
11,2993,8,2,13
11,4214,9,2,13
11,20709,7,2,12
11,24,9,2,26
11,846,10,2,26
11,517,8,2,2
11,5940,7,2,12
11,22877,8,2,12
11,8675,8,2,13
11,20847,8,2,13
11,11763,7,2,12
11,4063,8,2,12
11,5277,9,2,13
11,9355,9,2,1
11,199,9,2,1
11,5355,8,2,12
11,6581,7,2,1
11,18119,10,2,13
11,154,10,2,64
11,23273,10,2,22
11,1559,10,2,50
11,16498,10,2,25
11,23233,7,2,12
11,28171,9,2,24
11,6802,10,2,12
11,3588,10,2,51
11,21507,8,2,12
11,18277,10,2,24
11,5681,8,2,1
11,11757,8,2,25
11,21881,8,2,24
11,1731,7,2,4
11,21353,7,2,12
11,22319,10,2,12
11,16011,10,2,24
11,4224,10,2,25
11,25157,9,2,12
11,10321,8,2,13
11,12711,8,2,13
11,19151,7,2,12
11,6956,10,2,13
11,25879,9,2,13
11,10521,10,2,13
11,14813,8,2,13
11,23847,8,2,13
11,28677,9,2,12
11,764,8,2,26
11,9201,0,3,1
11,9062,7,3,2
11,9919,10,3,22
11,68,0,3,1
11,269,9,3,233
11,1818,8,3,6
11,2025,0,3,2
11,15,0,3,105
11,22043,0,3,43
11,9982,8,3,2
11,227,0,3,2
11,918,0,3,3
11,5060,0,3,20
11,18679,0,3,2
11,4262,0,3,1
11,237,0,3,1
11,10213,0,3,5
11,20,6,3,67
11,10588,0,3,21
11,4719,5,3,5
11,10119,8,3,8
11,9253,0,3,6
11,25,0,3,1
11,10798,0,3,4
11,21845,0,3,4
11,481,0,3,91
11,5112,4,4,3
11,23037,0,4,3
11,1050,5,4,20
11,874,0,4,25
11,813,0,4,225
11,23333,0,4,7
11,4725,6,4,3
11,1281,0,4,2
11,6791,0,4,1
11,1509,0,4,1
11,165,0,4,1
11,3667,0,4,1
11,6444,0,4,1
11,7674,0,6,0
11,11633,0,6,0
11,159,0,6,0
11,14237,0,6,0
11,60,0,6,0
11,24655,0,6,0
11,12049,0,6,0
11,356,0,6,0
11,384,0,6,0
11,129,0,6,0
11,973,0,6,0
11,246,0,6,0
11,10793,0,6,0
11,11617,0,6,0
11,8277,0,6,0
11,5231,0,6,0
11,1604,0,6,0
11,1691,0,6,0
11,12031,0,6,0
11,1707,0,6,0
11,250,0,6,0
11,738,0,6,0
11,19653,0,6,0
11,1943,0,6,0
11,45,0,6,0
11,1254,0,6,0
11,6500,0,6,0
11,9745,0,6,0
11,6634,0,6,0
11,5507,0,6,0
11,6973,0,6,0
11,6112,0,6,0
11,8057,0,6,0
11,13125,0,6,0
11,2418,0,6,0
11,8995,0,6,0
11,5306,0,6,0
11,4884,0,6,0
11,2154,0,6,0
11,2001,0,6,0
11,22,0,6,0
11,19117,0,6,0
11,27,0,6,0
11,479,0,6,0
11,202,0,6,0
11,392,0,6,0
11,712,0,6,0
12,32301,0,1,2
12,857,0,1,22
12,25013,0,1,0
12,34051,0,1,5
12,32171,0,1,5
12,12967,0,1,3
12,6347,0,1,0
12,12115,0,1,0
12,31904,0,1,8
12,34572,0,1,88
12,33985,0,1,10
12,31043,0,1,0
12,34566,0,1,62
12,4177,0,1,6
